@relation sentimentos

@attribute text string
@attribute feeling {Negativo,Neutro,Positivo}

@data
'Fernanda Montenegro nega autoria de mensagem sobre Bolsonaro https://t.co/eBkrljuS2N',Neutro
'Diretor do Danske Bank renuncia por lavagem de dinheiro https://t.co/gFlUELZPCu',Neutro
'Economia cresce 0,4% em julho ante junho, aponta monitor da FGV https://t.co/R3VuIYzKD9',Neutro
'&gt;@Emais_Estadao Conheça Isaiah Acosta, o rapaz mudo que virou rapper e deu lição de autoestima e superação https://t.co/39KtctMRuq https://t.co/5IHmM3zPfP',Neutro
'O suicídio é só mais uma história com final feliz que contamos para nós mesmos | leia no blog Rir para não morrer #folha https://t.co/DOpJTvIeSm https://t.co/VU7XG9dXwm',Neutro
'Com microfone e cocar, índios receitam remédios naturais na praça da Sé https://t.co/6056gSgS2d',Neutro
'VÍDEOS: Ciro Gomes (PDT) é entrevistado pelo G1 e pela CBN https://t.co/4wtV5p2hEG https://t.co/5XVf4Y42cA',Neutro
'Incomodada, campanha de Bolsonaro resolve tutelar general Mourão para unificar discurso https://t.co/85igvYJQJw #Eleições2018 https://t.co/wPV7pXk7aP',Neutro
'&gt;@EstadaoPolitica Alckmin relembra experiência de 2006 para dizer que ainda consegue chegar ao 2º turno https://t.co/LiHPGSenND:::: https://t.co/MIIPeFZcLS',Neutro
'Coreia do Norte fechará local de testes de mísseis e permitirá inspeções internacionais. https://t.co/VKOHBsgD2o https://t.co/Cff2x51QpQ',Neutro
'Paulo Guedes defende nova CPMF e alíquota única no Imposto de Renda https://t.co/8SJYYcWkih',Neutro
'Orquestra Filarmônica de Minas Gerais sofre com falta de verbas do estado https://t.co/XhYqIU8KB5',Neutro
'Sony anuncia PlayStation Classic, versão mini do PS1 com 20 jogos na memória https://t.co/h8vnybIjMC #G1 https://t.co/fP2555gqXD',Neutro
'Sony anuncia novo PlayStation, versão mini do PS1 com 20 jogos na memória https://t.co/Bm28kw5l0q',Neutro
'ANÁLISE: o indigesto banquete de Maduro na Turquia https://t.co/nSjwKMtdDt #G1 https://t.co/zyFAeRu8dE',Neutro
'Bolsonaro oscila positivamente entre mulheres e negros, diz Ibope https://t.co/I74WM8hHAl',Neutro
'AO VIVO às 9h10: Fórum de #VEJA entrevista cinco presidenciáveis nesta quarta-feira #AmarelasAoVivo #AmoêdoNaVEJA #MarinaNaVEJA #MeirellesNaVEJA #AlckminNaVEJA #AlvaroDiasNaVEJA https://t.co/6z3EYEZa8a',Neutro
'Candidatos do DF ignoram crise e prometem reajuste a servidores https://t.co/quloJUS287',Neutro
'&gt;@EstadaoEconomia Governo deve liberar mais de R$ 3 bi do Orçamento para ministérios https://t.co/sbfjJKLlyV https://t.co/fRyspbNRRh',Neutro
'Ex-primeiro-ministro da Malásia é preso acusado de corrupção https://t.co/fNSnxZpkpm',Neutro
'Blog da Amélia Gonzalez: Os candidatos à presidência, o aquecimento global e nosso papel no exercício da cidadania https://t.co/a8m25JpDGK #G1',Neutro
'As 15 melhores praias de nudismo pelo mundo https://t.co/MpCiRrI2RI',Neutro
'Zoológico faz votação para escolha de nome de filhotes de leão https://t.co/biu4xnIHBT https://t.co/5d0fs0UzHu',Neutro
'Coreias concordam em candidatura conjunta para sediar Olimpíada de 2032 https://t.co/q9E9FrbKnX',Neutro
'Pivô do escândalo do Nobel é julgado na Suécia por acusações de estupro https://t.co/HlOvxqG0bn',Neutro
'Sean Penn diz que movimento #MeToo serve para  dividir homens e mulheres  https://t.co/Qb5fhklxEt #G1 https://t.co/RbmMEYUpBf',Neutro
'Ibope: um terço do eleitorado está propenso a dar voto útil para evitar vitória de candidato que rejeita. https://t.co/IfR3USNj0G https://t.co/7oHFDLvI0h',Neutro
'Em nova votação na Alerj, vinte parlamentares que votaram a favor da venda da Cedae mudaram de ideia. https://t.co/yX9JJgZHlO https://t.co/mjJKkrqUSz',Neutro
'Apoio de jogadores a Bolsonaro deixaria Sócrates chocado, diz biógrafo https://t.co/kf9MUcsoCm',Neutro
'Noiva morre após acidente com trator durante despedida de solteira na Áustria https://t.co/RqdbGclsTs #G1 https://t.co/XrXeLrYmpR',Neutro
'&gt;@soracy Marta Suplicy comemora estar longe da política https://t.co/bLBVgbpZCb https://t.co/6dTYaC45QH',Neutro
'G1 e CBN entrevistam o presidenciável Ciro Gomes (PDT); ASSISTA: https://t.co/mlv2gsfFEp https://t.co/DRM19bPjTx',Neutro
'Prêmio de fotos cômicas de bichos selvagens quer ajudar a protegê-los https://t.co/HNsus0XR8i',Neutro
'&gt;@EstadaoSaoPaulo Casarão da Rua Piauí que pertenceu a Rodrigues Alves e sediou o Dops vai a leilão https://t.co/tPCFEN48Zc https://t.co/ZhJsVfh9CB',Neutro
'G1 e CBN entrevistam o presidenciável Ciro Gomes (PDT) https://t.co/aTxhLeOp5r https://t.co/jHydBOawEP',Neutro
'Kim Jong Un concorda em fechar local de testes de mísseis https://t.co/kl3exaYZAr',Neutro
'Olá, leitores! Esta é a capa da edição desta quarta-feira que traz os detalhes e as análises da última pesquisa da corrida presidencial. Saiba mais em https://t.co/6QeHHAyTfp #JornalOGlobo https://t.co/DgdBW7fwDo',Neutro
'Fala de secretário-geral da OEA sobre a Venezuela abre crise no Uruguai https://t.co/1DIJZPqxmW',Neutro
'Bolsonaro defende em rede social  redução de carga tributária  e  desburocratização  https://t.co/NsXEDF5ZRM #G1',Neutro
'Com Bolsonaro e Haddad na liderança, colunistas do GLOBO traçam cenários para a eleição. https://t.co/ACfw9dfBLc https://t.co/TgLhZ7l590',Neutro
'Insetos podem espalhar microplásticos pela cadeia alimentar https://t.co/sCinHUuQFa #G1 https://t.co/ecNfd5uJED',Neutro
'Motoristas voltam na contramão na Linha Amarela para fugir de tiros na Cidade de Deus. https://t.co/yGgiYaEZpQ https://t.co/gfzUbfZJke',Neutro
'G1 e CBN entrevistam o presidenciável Ciro Gomes (PDT) https://t.co/aTxhLf60u1 https://t.co/zdDFUKFWTl',Neutro
'Resgate do Museu Nacional demorará anos e pode ter ajuda de impressoras 3D https://t.co/Uc4aw5JQRD https://t.co/rkYge6T74m',Neutro
'Audiência de premiação do Emmy 2018 na TV foi um fracasso https://t.co/D76dbrp31q #G1 https://t.co/gVvf3tK8IG',Neutro
'Paulo Guedes propõe criação de imposto semelhante à CPMF https://t.co/elHpfS752T',Neutro
'Como exploração sem limites de areia põe em risco grão que  transformou a civilização  https://t.co/pZIA5nz4Bu #G1 https://t.co/sCLhVlSPl7 #G1 https://t.co/cmkQf4ViEC',Neutro
'Como exploração sem limites de areia põe em risco grão que  transformou a civilização  https://t.co/pZIA5nz4Bu #G1 https://t.co/KIHtvAO7iC',Neutro
'Requião afirma que reforma econômica é a  mãe das reformas  e que todos os partidos entraram no  jogo da corrupção  https://t.co/miL4K3OZsO #G1 https://t.co/ZBs1bvnNKl',Neutro
'Com Alckmin, PSDB perde apoio de artistas na internet https://t.co/LO98QCiNe9',Neutro
'Noiva morre após acidente com trator durante despedida de solteira na Áustria https://t.co/RqdbGclsTs #G1 https://t.co/mX0ijpCEm0',Neutro
'Em nova estratégia de campanha, Alckmin reforça críticas aos líderes https://t.co/3oCOWS7dVp',Neutro
'G1 e CBN entrevistam o presidenciável Ciro Gomes (PDT) https://t.co/aTxhLf60u1 https://t.co/fdHP7kLyEs',Neutro
'Hashtag #EleNão, contra Bolsonaro, viraliza e movimenta redes sociais de políticos e famosos https://t.co/fbqWNPVANa #Eleições2018 https://t.co/cW7ODfFKe5',Neutro
'&gt;@ECantanhede  Guerra entre petismo e antipetismo - O segundo turno está sendo antecipado e por uma disputa voto a voto entre Jair Bolsonaro e Fernando Haddad  https://t.co/vyfYBBSHe2 https://t.co/DmpLo8znzl',Neutro
'O médico e a namorada acusados de usar  aparência e charme  para drogar e estuprar centenas de mulheres https://t.co/YCR9NZhYxS #G1 https://t.co/X64cIvvhmW',Neutro
'&gt;@fausto_macedo Raquel Dodge chama Gilmar Mendes de ‘revisor universal das prisões’ https://t.co/b4hWHzRDhI https://t.co/wP7lIrGTbi',Neutro
'&gt;@veramagalhaes  À espera do ‘fato novo’ - Esgotados todos os prazos fixados por Geraldo Alckmin para  realizar  seu potencial de crescimento eleitoral  https://t.co/RQPlgt1JCj https://t.co/lytv7t2to8',Neutro
'Governo federal quer mapear mão de obra pública https://t.co/c3LwB31Ihi',Neutro
'Ambev prorroga inscrições para programa de trainee que oferece salário de até R$ 6,4 mil https://t.co/ZoebzAHyk7 #G1 https://t.co/KawClpJwqn',Neutro
'Conheça o país com a população mais fisicamente ativa do mundo - e por que isso não é necessariamente positivo https://t.co/qJVJksf8hw #G1 https://t.co/KwTVd5vIHU',Neutro
'Mercado prevê Selic em 6,5% em último Copom antes de eleição https://t.co/oc2O46d5Uj',Neutro
'Ibope: Maioria não está disposta a fazer sacrifícios  para ajudar o Brasil a sair da crise  https://t.co/IqrhteU46G https://t.co/tJsvTYaJw1',Neutro
'Cachorra  adota  filhotes de gato abandonados em cemitério no interior de SP https://t.co/COGONvmqzs #G1 https://t.co/BxbMhPUle1',Neutro
'Podcast Eleição na Chapa explica o que é o mercado e o que ele pensa da disputa eleitoral https://t.co/o0WwSw2JR7',Neutro
'O pacote tributário de Paulo Guedes e tudo para ler antes de a Bolsa abrir https://t.co/8OGp7bSuLh',Neutro
'Rio: Motoristas voltam na contramão na Linha Amarela durante tiroteio na Cidade de Deus https://t.co/U2aFH3rzec #G1 https://t.co/8km8l60mVK',Neutro
'&gt;Leandro Karnal  Vá com Deus - Fundamentalistas da religião ou do ateísmo são chatos, muito chatos  https://t.co/XN9DWm9AcH https://t.co/LE6ODPcmMY',Neutro
'Fórum de VEJA entrevista cinco presidenciáveis nesta quarta-feira https://t.co/QtKjV2MGCA',Neutro
'&gt;@colunadoestadao Na reta final, presidenciáveis do Centro vão reforçar medo no eleitor https://t.co/C8sd89FVW7 https://t.co/21SLlQx54S',Neutro
'A Argentina segue a marcha rumo à recessão https://t.co/tY61YZe2OE',Neutro
'Ibope: Haddad lidera entre mais pobres e no Nordeste; Bolsonaro cresce entre ricos e mais escolarizados https://t.co/qFTWJyRcsz #G1',Neutro
'Números não confirmam frase de Mourão sobre ‘mães e avós’. https://t.co/UZHBOV2BRb https://t.co/VTqu1Pmmmy',Neutro
'A jornada para um ambiente de trabalho moderno e como a tecnologia pode ajudar nisso https://t.co/Eo30CwjIWF https://t.co/WcdPuHKbIT',Neutro
'Primeiro-ministro australiano chama de  terrorismo  casos de morangos com agulhas; produtores destroem colheitas https://t.co/r16wYXxnjR #G1 https://t.co/IRUIGsFOsu',Neutro
'General Mourão chama de fake news boato sobre urnas disseminado por filho de Bolsonaro https://t.co/4zn7mKbRd8 #Eleições2018 https://t.co/T77L8qKaJi',Neutro
'Governo Temer tem aprovação de 4% e reprovação de 78%, diz pesquisa Ibope https://t.co/IzXWCX58Fh #G1 https://t.co/ATRgdU63jB',Neutro
'Polônia ofereceu US$ 2 bilhões para ter base militar americana permanente https://t.co/zLN0cnA1W7',Neutro
'Curtas – uma seleção do mais importante no Brasil e no mundo https://t.co/4uOaEXywbP',Neutro
'Pesquisa Ibope de 18 de setembro para presidente por sexo, idade, escolaridade, renda, região, religião e raça https://t.co/qFTWJyzBB1 #G1',Neutro
'Ibope: Bolsonaro tem maior percentual de eleitores que dizem que não mudarão o voto https://t.co/IssS1w4haV #Eleiçãoemnúmeros #G1',Neutro
'Jungmann admite novo inquérito para apurar coautoria de atentado contra Bolsonaro https://t.co/UHYnOORQ0d',Neutro
'Maior preocupação dos eleitores, a saúde entrará na pauta eleitoral? https://t.co/QSkhCqKDpU',Neutro
'Como Hitler desmente os comentaristas da internet: entrevista feita com o ditador alemão em 1923 esclarece polêmica sobre o nazismo ser socialista. https://t.co/q5wWnJrOTt https://t.co/O10rtydIb2',Neutro
'EDITORIAL: A antecipação do  voto útil  https://t.co/bAP35N7FuM https://t.co/2jNGb0lYZJ',Neutro
'Livro de Bob Woodward sobre Trump vende 1,1 milhão de cópias em uma semana https://t.co/1RRqs29Ut8 #G1 https://t.co/W5nI94Y4aT',Neutro
'CAPA: Bolsonaro atinge 28%; com 19%, Haddad se isola em 2º. Veja mais: https://t.co/Nz5INb3T5I #estadao https://t.co/0S0MMdtWUK',Neutro
'Banco Central deve manter juros em 6,5%. Dúvidas ficam para 2019 https://t.co/zulG7gj0Ab',Neutro
'Três dias após nascer, bebê é picada cinco vezes por escorpião e sobrevive na Bahia; animal foi achado no cordão umbilical https://t.co/UQcHuuRZzj #G1 https://t.co/z14ZTLQvRk',Neutro
'Na eleição de Roraima, o que importa mesmo é a Venezuela https://t.co/YShFCNFeOz',Neutro
'Mega-Sena, concurso 2.079: ninguém acerta e prêmio acumula em R$ 17 milhões https://t.co/lx2rwoWhYZ #G1 https://t.co/f7Ah0w5q7K',Neutro
'PGR recorre de decisão de Gilmar Mendes para soltar Beto Richa https://t.co/OoWwis2iIC #G1 https://t.co/9uEDzQSKuE',Neutro
'Presidente do TSE, Rosa Weber diz que crítica à urna eletrônica é  desconectada da realidade  https://t.co/f4NIcYQw58 #G1 https://t.co/J8zLvVd2pc',Neutro
'Em expansão, Kalunga aposta em produtos digitais e lojas menores https://t.co/Xb1tPoktgI',Neutro
'TJ de SP seleciona para salário de R$ 23,5 mil. Veja esse e mais concursos https://t.co/Ty2YME5h3r',Neutro
'As 10 startups brasileiras mais procuradas por quem é um grande talento https://t.co/m9tlnJKDo9',Neutro
'Eleições 2018: o que pensa Vera Lúcia sobre política externa https://t.co/798qQowlEj',Neutro
'Correios se recusam a enviar ilustrações de artista brasileiro por considerá-las  pornográficas . https://t.co/c2S8Uvpb5O https://t.co/yHdHSBStQ3',Neutro
'PSDB pede cassação de Cid Gomes e Camilo por delação da JBS https://t.co/cky7n7cvP0 -via @colunadoestadao',Neutro
'Alckmin diz que partidos estão fragilizados e que  quem ganhar subirá a rampa em dia de chuva com lata d água na cabeça  https://t.co/9UEMehwYV8 #G1 https://t.co/TUoK4AkWDv',Neutro
'Evento da CVM abre inscrições para palestras gratuitas sobre investimentos https://t.co/eeyzNEAfmQ',Neutro
'Ferrari venderá modelo quase igual a um carro de Fórmula 1 https://t.co/TvDSodpnvQ',Neutro
'Greenpeace é condenado a pagar R$ 3 mil por danos morais. https://t.co/s3uDjm0RTw https://t.co/YMks6m6yPE',Neutro
'Tido como ambíguo no mercado, Haddad quer moderado na Fazenda https://t.co/QtFY5OX5VN',Neutro
'Sem limites para brilhar: atrizes com mais de 50 anos roubam a cena no Emmy. https://t.co/DkEFwefK03 https://t.co/4CsRvzu1cx',Neutro
'A faca e a urna https://t.co/oBL2urmWET',Neutro
'Delegacias reabertas por Márcio França são encontradas de portas fechadas https://t.co/lNNpUR7lM5',Neutro
'Fundador da Diesel, Renzo Rosso busca agora apelo fashion na cultura raivosa https://t.co/D30IAbF2Eg',Neutro
' Atleta, antes de tudo, é um cidadão e tem liberdade de expressão , diz advogado https://t.co/cEUqAy9AUb',Neutro
'Criadora da Xuxa, Marlene Mattos vira consultora de candidato em SP https://t.co/KobCowDjpr',Neutro
'Ao gosto de Maduro https://t.co/mnVj8zdHN0',Neutro
'Maioria das vítimas de roubo e furto em SP não relata crime à polícia https://t.co/dBBQ55xkpC',Neutro
'Clube francês inaugura hotel em estádio com direito a vista para o campo. https://t.co/jqLXhHDD2w https://t.co/TNjsJQvr3y',Neutro
'Em debate, Anastasia fala em intervenção em Minas por falta de pagamento a municípios https://t.co/7c3wOvU6Ta',Neutro
'Ministro da Saúde processa a Caixa e a número dois do Ministério da Fazenda https://t.co/fhldGmf0CX',Neutro
'Filme com gangue de ladras,  Oito Mulheres e Um Segredo  chega ao sob demanda https://t.co/QnfS8QUmVP',Neutro
' Eleitor está junto com Bolsonaro porque está com medo do PT , diz Alckmin https://t.co/w9Aa7KEYds',Neutro
'Operação no Brasil expõe nós da Camargo Corrêa na América Latina https://t.co/YVk2QdwilL',Neutro
' Capitã Marvel , com Brie Larson, ganha primeiro trailer. https://t.co/Zqy5TjrkxQ https://t.co/eHOsXpl7w0',Neutro
'1968: STF manda soltar o líder estudantil Vladimir Palmeira, preso há 47 dias https://t.co/erWK5of3Al',Neutro
'Coreia do Norte promete fechar complexo nuclear e encerrar testes de mísseis https://t.co/3BOI4ZClUN',Neutro
'Atriz de  Elza  interrompe musical e solta o verbo:  Ele não, ele nunca! . https://t.co/niN8AlRGGu https://t.co/JhleIKDkb6',Neutro
'Três serviços de vídeo alternativos que vale a pena conhecer https://t.co/DoDMszXEJO',Neutro
'Mortes: Pesquisador, gaúcho deixou a terra cultivar sua vida https://t.co/7ZX8ZcSwbP',Neutro
'Woody Allen negocia um novo filme com produtora espanhola. https://t.co/sQvENuvDdv https://t.co/7Bx9NliaIH',Neutro
'Após doações, corpo de jogador de vôlei será enterrado no Brasil https://t.co/JakcC7jD8D -via @esportefera',Neutro
'Marcos Mion publica homenagem aos 10 anos de sua filha:  Orgulho  https://t.co/45xmHkgxfA -via @Emais_Estadao https://t.co/GlIBse4IKh',Neutro
'Grêmio vence Tucumán por 2 a 0 e fica perto da semi da Libertadores https://t.co/Fin6h0cxaa',Neutro
'Mais de 6 mil adolescentes se prostituem na França, alerta associação https://t.co/Xq8gmPaJgr #G1',Neutro
'Três anos após acidente em plataforma, Petrobras se compromete a melhorar segurança. https://t.co/QpbO7iaf7x https://t.co/DZnwJpw0Mw',Neutro
'PSB expulsa prefeito de Chapecó que contrariou partido para apoiar Bolsonaro https://t.co/342XOB2V4f',Neutro
'Peter Dinklage diz que último dia de gravações de  Game of Thrones  foi  muito triste  https://t.co/70qkBM4zgP #G1 https://t.co/7jhoyxGdAW',Neutro
'Novo álbum de Prince traz o cantor sozinho, ao piano, em sua casa https://t.co/e8YeJQ80h4 https://t.co/wSXCHMtSK4',Neutro
'Casal gay foi inspiração para cenas de Ênio e Beto em  Vila Sésamo , conta ex-roteirista https://t.co/tAfrgbWBXj #G1 https://t.co/82RX5aGOFx',Neutro
'Clipe de Paul McCartney rodado em Salvador tem lançamento mundial. https://t.co/2GliZ0VhcO https://t.co/4MyXO9Dsub',Neutro
'Crise econômica na Venezuela faz crianças abandonarem as escolas https://t.co/0DA9SugudW',Neutro
'Funcionárias do McDonald s nos EUA fazem greve de um dia contra política de assédio sexual na empresa. https://t.co/8wmRUUSbD8 https://t.co/AoWKTeW4K0',Neutro
'Anitta é a nova garota-propaganda da Ipanema. A cantora é a principal aposta da fabricante de sandálias da Grendene para fazer frente à sua maior concorrente: a Havaianas, da Alpargatas; leia mais no Inteligência de Mercado https://t.co/9LpXdS1hUa https://t.co/yHCqCz1o99',Neutro
'Salah se irritou com o gol de Firmino? Gesto do atacante egípcio repercute na web; assista https://t.co/rcKvUR9AYq -via @esportefera https://t.co/d4hWOFfyFp',Neutro
'Em livro, atriz pornô Stormy Daniels descreve genitália de Trump:  ele sabe que tem um pênis incomum  https://t.co/3aAxigNtVA #G1 https://t.co/jh6AkpBGlO',Neutro
'TSE impõe cinco derrotas a Bolsonaro e nega pedidos para retirar propagandas de Alckmin https://t.co/KSQDmYBdzz',Neutro
'Jogadora de 33 anos é a primeira transgênero no futebol espanhol. https://t.co/mSvFg0Ueq2 https://t.co/XPztOkcq6p',Neutro
'Bolsonaro continua líder, Haddad cresce 11 pontos e se isola em segundo, diz Ibope https://t.co/BiSpc2XOOE #Eleições2018 https://t.co/eP1BFMhGfS',Neutro
'Segundo turno tem cenário de empate em três simulações, indica Ibope; veja os números https://t.co/97dCnPEu3o -via @EstadaoPolitica https://t.co/ujqFOg7EE8',Neutro
'Qual é o tamanho atual do buraco na camada de ozônio? https://t.co/GM0bagbfNq #G1 https://t.co/Nj4y6LuVQ4',Neutro
'&gt;@EstadaoLink Departamento de Justiça abre investigação contra Tesla por tuítes de Musk, diz agência https://t.co/afQvIiDSmG',Neutro
'Emicida relaciona a luta de escravo poeta com o próprio triunfo em single de discurso combativo em que o rapper critica Lobão https://t.co/9dDzGulrSb #G1 https://t.co/EeYR159C4q',Neutro
'‘Segundo sol’: Severo vai morar num conjunto habitacional. https://t.co/xvcaX8bLOb https://t.co/T9EIATIpKE',Neutro
'O ambientalista Marcelo Argona sugere #caminhospara2018. Participe da campanha e envie seu vídeo de 20s usando a tag (seu post precisa ser público) https://t.co/OxcLDiSgKD',Neutro
' No primeiro turno, a gente vota no candidato do sonho , diz Marina Silva https://t.co/giE4IArPm2',Neutro
'Jovem é presa suspeita de matar amante do marido na frente dos filhos da vítima, em Aragarças https://t.co/p2jyo6xyPi #G1 #G1Goias https://t.co/cjHy2SbIF0',Neutro
'Saiba mais sobre o primeiro turista espacial da SpaceX https://t.co/PSevohLisQ',Neutro
'&gt;@EstadaoInter Em livro, atriz pornô descreve detalhes de sexo com Trump https://t.co/40zxP4zMXu https://t.co/0tw9yqqkGs',Neutro
' Não tenho como não acreditar que a justiça não será feita , diz pai de brasileira morta na Austrália. https://t.co/a4BmOwad4t https://t.co/EfQSwAuHIy',Neutro
'Análise: Eleição presidencial se transformou na metonímia da divisão social que se espalhou pelo país desde o pleito de 2014. https://t.co/XfIuc8Nf5D https://t.co/dDZJ9hD7SF',Neutro
'Incomodada, campanha de Bolsonaro resolve tutelar general Mourão https://t.co/IJsiSFynE2',Neutro
'Criador de pôster emblemático de Che Guevara diz lamentar uso comercial da imagem https://t.co/5Mp4dcB4Ws #G1 https://t.co/4OlRQJ4etF',Neutro
'TSE rejeita 11 recursos de Bolsonaro contra propagandas do PT e PSDB. https://t.co/tm0IMu3OLK https://t.co/Wmz0233xVk',Neutro
'Raquel pede a Gilmar que reconsidere decisão de soltar Beto Richa https://t.co/MX7IbRivSv',Neutro
'App Duolingo já compete com Toefl em teste de proficiência https://t.co/36YxI4aYtW',Neutro
'Cristiano Ronaldo e Real estreiam na Champions em caminhos separados https://t.co/rd1p08qCz1',Neutro
'Folha e Caixa Belas Artes lançam sessões especiais com grandes diretores do cinema;  Festim Diabólico , de Alfred Hitchcock, será o filme exibido na primeira sessão, nesta quarta-feira (19) https://t.co/3H536ev1vA https://t.co/a1XpGXWA8r',Neutro
'Caravaggio morreu por causa de uma ferida infeccionada, indica estudo https://t.co/oevE3fcv4z -via @EstadaoCultura https://t.co/V7hmLYaPg2',Neutro
'Veja o que é #FATO ou #FAKE na entrevista de Fernando Haddad ao G1 e à CBN. https://t.co/JXDuLfDN30 https://t.co/8Gt6dQ6Q2W',Neutro
' Capitã Marvel  ganha primeiro trailer; ASSISTA https://t.co/Dzl1DxfIRr #G1 https://t.co/ui1PZVCUjf',Neutro
'Diocese do Brooklyn paga US$ 27,5 mi em indenizações por abuso sexual https://t.co/CGSstLjYFF',Neutro
'Com crescimento em pesquisa, Haddad deve antecipar linha moderada na campanha. https://t.co/VKWt4dPDXF https://t.co/RkitsVJDkt',Neutro
'Livro de aclamado jornalista americano sobre Trump vende 1,1 milhão de cópias em uma semana https://t.co/CV5h7V7vh3 #G1 https://t.co/FbYhNdlMa0',Neutro
'Não merece isso, disse Trump sobre nomeado a corte acusado de agressão sexual https://t.co/6BJUQySEbP',Neutro
'União Europeia começa aplicação de sanções à Polônia após governo reduzir autonomia da Justiça e aumentar o próprio poder https://t.co/0OIi6O1maD',Neutro
'Twitter dará a opção de voltar a ver as mensagens na ordem cronológica https://t.co/j4XXF6ezCM #G1 https://t.co/B8inT41CFI',Neutro
'Números não confirmam frase de Mourão sobre ‘mães e avós’. https://t.co/UZHBOV2BRb https://t.co/UJGVu2Gqu3',Neutro
'Bolsonaro continua líder, Haddad cresce 11 pontos e se isola em segundo, diz Ibope https://t.co/mks8ZjtSja',Neutro
'Bolsonaro e Haddad empatam com 40% no segundo turno, diz Ibope https://t.co/9aVfe0MXUf',Neutro
'Marina ironiza e diz que conversa entre PT e PSDB é para combater Lava-Jato. https://t.co/cbc9nj5jz0 https://t.co/anjDhQcakU',Neutro
'São Paulo tem quase a mesma chance de título do Palmeiras e Inter dispara; veja tabela https://t.co/D8Bd9Zk3be -via @EstadaoEsporte https://t.co/lJI5FMy4VZ',Neutro
'Mega-Sena, concurso 2.079: veja as dezenas sorteadas https://t.co/FYikLXTgPq #G1 https://t.co/DV5JeXTksD',Neutro
'Dani Calabresa passa por cirurgia e será avaliada para saber se retorna para Dança dos Famosos https://t.co/i6On0FtukW',Neutro
'Supremo absolve Renan Calheiros do crime de peculato https://t.co/Ifk6nkf6sH',Neutro
'Número de casos de febre amarela em SP cresce mais de 400% em 2018; 14 milhões ainda não tomaram vacina https://t.co/6hcRiwROmg',Neutro
'Quem é Salt Bae, o chef turco que serviu Maduro em restaurante de luxo de Istambul https://t.co/5uFjQwILzC #G1 https://t.co/FUmvsDb8go',Neutro
'Cientistas identificam quatro tipos de personalidade https://t.co/P0JifyGeM2',Neutro
'Mãe de dois filhos de Picasso trabalha para preservar a própria reputação artística https://t.co/KkWrIRILNK -via @nytimes https://t.co/8o96doiH2u',Neutro
'Diretor de  Luna  defende cena de suicídio no filme:  Houve base médica . https://t.co/ePGaPxPIXr https://t.co/SCKq841wwZ',Neutro
'Hortência é eleita a melhor jogadora da história dos Mundiais de basquete https://t.co/rOQp6kWxKT',Neutro
'Ministério Público investiga suposto lobby na Lei de Fomento ao Teatro https://t.co/DngImwoVTM',Neutro
'Justiça da África do Sul legaliza o consumo privado de maconha https://t.co/nJdXhvnC1w #G1 https://t.co/CwvRKkkGL5',Neutro
'.@BernardoMF: Novo Ibope indica segundo turno entre Bolsonaro e Haddad. https://t.co/Ewi1xJfwZA https://t.co/yRZwZvnw5s',Neutro
'TRE indefere candidatura de Marcelo Candido ao governo de SP https://t.co/V87iaqpqOx',Neutro
'Alvaro Dias afirma que quem recorre ao voto útil  assina atestado de burrice  https://t.co/CT15ypEPuL',Neutro
'Ibope: Haddad cresce 11 pontos e se isola em segundo lugar; Bolsonaro lidera com 28%. https://t.co/5KlO6mx1WN https://t.co/QmPV4yuxIX',Neutro
'Ibope: Haddad sobe 11 pontos percentuais em uma semana https://t.co/krkSmfK9HZ',Neutro
'ANP autoriza ressarcimento de R$ 878 mi por desconto no preço do diesel https://t.co/1WapUtVPJj',Neutro
'Pesquisa Ibope: Bolsonaro, 28%; Haddad, 19%; Ciro, 11%; Alckmin, 7%; Marina, 6% https://t.co/26CXszUuFQ #G1 https://t.co/6cnBorbg9n',Neutro
'Bolsonaro continua líder, Haddad cresce 11 pontos e se isola em segundo, diz Ibope https://t.co/BiSpc2XOOE #Eleições2018 https://t.co/3f6URP8ktw',Neutro
'Governo prevê renúncia tributária de R$306,4 bi em 2019 https://t.co/Mp4EGCxyp9',Neutro
' Capitã Marvel , com Brie Larson, ganha primeiro trailer. https://t.co/Zqy5TjrkxQ https://t.co/25eYA7NHnA',Neutro
'O juiz Marcelo Bretas, da Lava Jato do RJ, curte posts de Bolsonaro, apaga e nega apoio #folha https://t.co/84Za0y0Z8y https://t.co/3Q0rzEQBMo',Neutro
'Hashtag #EleNão, contra Bolsonaro, viraliza e movimenta redes sociais de políticos e famosos https://t.co/fbqWNQdcbK #Eleições2018 https://t.co/acQtgDz241',Neutro
'Bolsonaro mantém liderança; Haddad sobe e se isola em 2º lugar, diz Ibope https://t.co/vQbT5ssPzN -via @EstadaoPolitica https://t.co/qMcwfKbcwQ',Neutro
'A 2 dias de lançar DVD, Felipe Araújo comemora espera do primeiro filho:  Já mudou minha vida  https://t.co/ixwLkupvbA',Neutro
'Stormy: “transa com Trump foi a menos impressionante de minha vida” https://t.co/dMBQOg1y8X',Neutro
'Jornal da USP: Nova classificação inclui compulsão por sexo como distúrbio mental https://t.co/Z2yLRhaxZl',Neutro
'MP apura ação de PMs na morte de garçom baleado por causa de guarda-chuva no Chapéu Mangueira https://t.co/Dxr4p5Wv80 #G1 #G1Rio',Neutro
