@relation sentimentos

@attribute text string
@attribute feeling {Negativo,Neutro,Positivo}

@data
'peguei o pessoal do Datafolha e Ibope de surpresa aqui no Rio de Janeiro. Reparem como eles ficam nervosos e não querem mostrar o crachá no peito. É TUDO FRAUDE ESTAS PESQUISAS SÃO COMPRADAS A FAVOR DO LULA !!!! #BOLSONARO2018 #FATO https://t.co/gCUNVCesCc',Neutro
'Pode observar! 😆😍😎 Amor de Fã é Foda!!! 😅😅😅😅😅 #Fã #Amor #Curiosidade #EstouÓtima #ObrigadaDeNada. 💋💋💋 https://t.co/yHbOJnZoA2',Neutro
'Borá voltar pra casa, e na bagagem?! Uma GIGANTE NOVIDADE pra Assis/SP! Aguardem... #volta #treinamento #gigantenovidade #gigante #novidade #assis #empreendedor #empreendedorismo #startup… https://t.co/w5RgpPGQ9u',Neutro
'Vamos juntos nessa onda do 20123 🎶🎶 👮 #EuTôComCapitão #Capitao20123 #Trabalho #AlutaContinua #Eleições #DeputadoEstadual https://t.co/v2DMekr9iF',Neutro
'Diga para Sergipe quem é o seu #Estadual 👮 Compartilhe e marque os amigos e a família! @capsamuel 20123 #EuTôComCapitão #Capitao20123 #Trabalho #AlutaContinua #Eleições #DeputadoEstadual https://t.co/xkNjHY0l8x https://t.co/1dMlQtXAZJ',Neutro
'É por isso que somos Avante, é por isso, que a nossa política é de resultados! Seja você também, um multiplicador. Seja @capsamuel 20123 você também! 👮 #EuTôComCapitão #Capitao20123 #Trabalho #AlutaContinua #Eleições #DeputadoEstadual https://t.co/pkKz9wcSRV',Neutro
'Levante também essa bandeira do @capsamuel! Para avançarmos na Segurança Pública de Sergipe, seja você também 20123. Você já sabe! Aqui é trabalho e muita luta. 👮 #EuVoto20123 #EuTôComCapitão #Capitao20123 #Trabalho #AlutaContinua #DeputadoEstadual https://t.co/VOrOho926O',Neutro
'Dicas pra manter a cabeça no lugar do sempre bem-vindas, concordam? — oferecimento: @nilmoretto + @CdNLeon https://t.co/R8qo0aBxIv #ficadica #saudemental #trabalho',Neutro
'Bom Sabadão pra todos. Pra quem descansa, um bom descansa! Pra quem sai, um bom passeio e diversão e pra quem trabalha (eu), um bom trabalho 😊🙋🏻‍♂️🤷🏻‍♂️ #trabalho #vidademusico #instapic… https://t.co/NLp2VSQYs2',Neutro
'👉@youinc Venha comprar o seu You no Show de Imóveis da You! Hoje, 25 de agosto na Av. Pres. Juscelino Kubitschek, 360 - 2° Andar - São Paulo-SP #youinc #éhoje #aproveite #apartamentos #oportunidade #imperdível https://t.co/qCqzCP41jt',Neutro
'@roxmo @RADFRANCISCO #Fato....... Acabei de responder 03 vezes, sempre o mesmo resultado. NOJO.',Neutro
'Uma barata voadora causa muito transtorno numa casa! #fato',Neutro
'Obrigada meu Deus por mais um dia com saude !!! #Trabalho #nadaareclamar #Sóagradecer',Neutro
'Montar um Look cheio de charme para o seu Pet é super fácil! 😀 - Confira produtos exclusivos: https://t.co/CacbDK5V4Z 👈❤ - #petelegante #belopet #informação #curiosidade #pets #petinfo https://t.co/I0aKVC1e6T',Neutro
'Os ideais que iluminaram o meu caminho são a bondade, a beleza e a verdade. #Trabalho #BlogDoFidelis #FernandoFidelis #Alegria #Amor #Entusiasmo #Gratidão 😍🤗 #VamoQueVamo em Federal District https://t.co/0LGkh0LkWx',Neutro
'Mais uma participação especial no cinema Longa Americano  Seven Reasons Married  (baseado em fatos reais) 🎬🎥 #boanoite #trabalhando #trabalho #ator #cantor #modelo #part #participação… https://t.co/rt9DhPQa7F',Neutro
'Peneira do Vitória, na Arena Poliesportiva Quinteirão, uma parceria de Edilson da Emac, Prefeitura de Ibotirama e Esporte Clube Vitória. #compartilhe #trabalho #esporte https://t.co/JGfm3aM0QW',Neutro
'ninguém é tão feio como na identidade, bonito como no Insta, feliz como no Face, simpático como no Twitter e ocupado como no Whats #fato',Neutro
'Ninguém é tão feio como na identidade, bonito como no Orkut, feliz como no Facebook, simpático como no Twitter e ocupado como no MSN. #fato😉😉',Neutro
'Workshop de Tango Argentino. PROGRAMAÇÃO. #tango #oportunidade #outubro #milonga #orquestra em Fortaleza, Brazil https://t.co/pxOQLtvkiL',Neutro
'Já estamos aqui, no #comitêdavitória !!! Adesivação a todo vapor!!! 👊👊 #todosjuntoscomrenancolares #trabalho #honestidade #confio #fé #talpaitalfilho #JuntosporFortaleza #parceriaquedeucerto #Fortalezaganha #GrandeMessejanacresce #tocomDr.Hugo #meudeputadoestadual11111',Neutro
'Sábado é dia de lavar roupa, dia de sair é sexta. #fato',Neutro
'@JuliaJubileu @JornalOGlobo #fato.... Ainda chora e samba na nossa cara!',Neutro
'Queria saber porque na Europa a contagem do tempo de jogo é contínua e no Brasil zera tudo no intervalo e começa a contar de novo no 2° tempo? #Curiosidade #CulturaInutil',Neutro
'Bom dia!! #Bomdia #goodmorning #esperança #novaestação #sono #trabalho #cafedamanha #coffee #work #mensagem #pensamento #reflexão #obrigadadeus #gratidão #pensamentopositivo #fé… https://t.co/gjWianqgs6',Neutro
'[#CURIOSIDADE] Os emojis “❤️☀️❤️☀️” que #Key usou em sua publicação no Instagram significam “saranghae, saranghae” (port: eu te amo, eu te amo) ❤️ = sarang (amor) ☀️ = hae (sol) [Via: sakura_tuanct]',Neutro
'🙈Lançamentos Netflix de Setembro 2018😍 👉👉veja aqui👉https://t.co/E1R9mg52IQ https://t.co/E1R9mg52IQ #netflix #filme #netflixbrasil #serie #sabadodetremurasdv #sdv #cinema #movie #brasil #pop #documentario seriado #youtube #noticia #nerd #game #play #noticia',Neutro
'Faça sua reserva pelo WhatsApp: https://t.co/IkMydMidSm Sábado tem música ao vivo no Galpão do Portuga! Com Renan Fael e Heitor Santiago 🎤 🎸 #dubmkt #galpaodoportuga #vemprogalpao #novidade #barramansa #grill #pizzaria #petisco #cerveja #top https://t.co/2bChDuLQOL',Neutro
'Unhas das ótimas Valdirene Silva (foto 1), Daniele Menezes (foto 2), Nathalia Pontes (foto 3) feitas pela nossa artista Camila #salon #salaodebeleza #manicure #sampa #trabalho #unhas… https://t.co/8l6k0ZHBHo',Neutro
'Ele incomodado com o óculos #sabado #leitura #trabalho #Gratidao https://t.co/WRBWe1ylNS',Neutro
'Carreata Tramontina! Quinzena de ofertas em Macapá! #bomdia #trabalho #oprazerdefazerbonito 💪 em Macapá, Brazil https://t.co/PWgG7rdvB4',Neutro
'Sonha com a Magistratura/MP do #Trabalho, Analista #TRT e demais áreas da Carreira #Trabalhista? Então conheça a grade de #cursos do #Damásio Araçatuba 😉 🤓Professores renomados! 📣Confira nossos #descontos! Estamos no #Araçatuba Shopping ☎️(18) 3301-2939📱99141-8872 https://t.co/mBRDYqVW8I',Neutro
'Sábado, 25/8/2018. Capas dos principais jornais de #df, #mg, #ba, #pe, #am e #rs. #jornal #jornais #capa #capas #revista #revistas #destaques #manchetes #noticias #noticia #notícias… https://t.co/Ll0ZmuTaul',Neutro
'Vem aí o aplicativo que todo Delivery vai amar 🥡 #Delivery #ribeiraopreto #working #motivacao #economia #oportunidade #bonsnegocios — em NEO Ribeirão https://t.co/itSzVzb9tx',Neutro
'Sábado, 25/8/2018. Capas dos principais jornais de #sp e #rj. #jornal #jornais #capa #capas #revista #revistas #destaques #manchetes #noticias #noticia #notícias #notícia #news #go #goias… https://t.co/a5vwUsK88K',Neutro
'@folha Eu sempre votava em candidatos do PSDB, de vereador a Presidente da República. Só que nos últimos tempos, o PSDB ficou muito parecido com PT. Agora vou com @jairbolsonaro... é pra sacudir o  mecanismo  de vez. #fato #LulaÉPresidiário',Neutro
'3577257 - #OPORTUNIDADE #Apartamento em condomínio com 2 salões de festa, quadra poliesportiva e playground por apenas R$ 130.000,00 podendo ser feito financiamento bancário ou permuta por imóvel de maior... https://t.co/eg0Nohl1f3',Neutro
'Mais um grande apoiador do Deputado Federal Fábio Sousa, Tiago Brunet @tiagobrunet @depfabiosousa #FabioSousa #4578 #FS #Trabalho #Aliança #DeputadoFederal #Anapolis #saude #Segurança… https://t.co/UPq2W27E4k',Neutro
'Trabalhe como #Namorada #Virtual Ou #Stripper virtual #adulto pela #webcam . Ou apenas #SexFone Sessoes de #trabalho onde se pode #divertir enquanto ganha #dinheiro. Faz teu Registo aqui: https://t.co/bH6zFmq4wR ® https://t.co/zOdXZTRcyK',Neutro
'A deslumbrante Kallyna Sabino com corte feito pelo nosso artista Anderson #salon #salaodebeleza #cabeleireiro #sampa #trabalho #cabelo #beautysalon #bispohairecia #sp #saopaulo #pompeia… https://t.co/8xDAWb7M3t',Neutro
'A maravilhosa Lidia Santana com hidratação Regener da K-Pro e escova feitas pela nossa artista Simone #salon #salaodebeleza #cabeleireiro #sampa #trabalho #cabelo #beautysalon… https://t.co/uXX66n48SY',Neutro
'A fantástica Rejane Cabeça com hidratação Regener feita pelo nosso especialista Flávio #salon #salaodebeleza #cabeleireiro #sampa #trabalho #cabelo #beautysalon #bispohairecia #sp… https://t.co/SNDDOOkVL4',Neutro
'A sensacional Catia Paolantoni com retoque de raiz e botox capilar feitos pela nossa especialista Simone #salon #salaodebeleza #cabeleireiro #sampa #trabalho #cabelo #beautysalon… https://t.co/3CsiDvvC5m',Neutro
'A belíssima Isabella Ortiz com alisamento térmico feito pela nossa especialista Simone #salon #salaodebeleza #cabeleireiro #sampa #trabalho #cabelo #beautysalon #bispohairecia #sp… https://t.co/aDGWKXB3CC',Neutro
'A magnífica Daniele Menezes com luzes feitas pelos nossos especialistas Anderson e Flávio #salon #salaodebeleza #cabeleireiro #sampa #trabalho #cabelo #beautysalon #bispohairecia #sp… https://t.co/eNCA6xoxI3',Neutro
'Vamos trabalhar! Let’s go work! #job #trabalho #artdirector #socialmedia #church #pastor #churchcommunications #churchjob #igreja #igrejas #websitedevelopment #socialmediamanager… https://t.co/vIKoGlHGUK',Neutro
'Vamos trabalhar! Let’s go work! #job #trabalho #artdirector #socialmedia #church #pastor #churchcommunications #churchjob #igreja #igrejas #websitedevelopment #socialmediamanager… https://t.co/dcEp0x4fJl',Neutro
'Bom dia 🇧🇷! 23ºC em Goiânia neste momento, 8h08. Fonte: Climatempo. #clima #tempo #climatempo #temperatura #metereologia #sol #chuva #nuvens #nuvem #nublado #céu #noticias #noticia… https://t.co/BzTy0rhnVg',Neutro
'essa é a música mais romântica da história do brasil #fato',Neutro
'#Fato Bom dia que Deus nos dê um Sábado abençoado assim seja amém 🙏! em São José do Rio Preto https://t.co/RGYj5TROcp',Neutro
'Organização de Estados Americanos acompanha de perto eleições no Brasil pela primeira vez https://t.co/zFaIndZO4N #notícia https://t.co/3d0e3sH8YL',Neutro
'Météorites CC Glow da Guerlain é um corretor com cor que ilumina o rosto corrigindo as imperfeições da tez deixando o rosto com brilho e rejuvenescido. https://t.co/tuHNz6JDli #lojaglamourosa #guerlain #meteoritesccglow #maquilhagem #makeup #novidade #new #verao #summer https://t.co/Xn7aF4fSsW',Neutro
'@revistaforum contrariam as orientações das autoridades da área de segurança pública. Reagir a assaltos só dá certo em 10% dos casos, diz pesquisa! O melhor é não reagir. Ele vai condecorar muitos mortos? #fato',Neutro
'Em toda dificuldade existe uma oportunidade. #alberteinstein #bomdia #oportunidade #vitoria #vencer # https://t.co/tF7YKYIk1o',Neutro
'Minha vida é uma colcha de retalhos. Todos da mesma cor. #BomDia #Gratidão #Trabalho #Dignidade em Farmácia Souza https://t.co/qPPzSEG6Km',Neutro
'Liga não, Sérgio! É que a verdade dói demais! O Cholonso, não foi campeão em 2010 por culpa dele. Não venham com essa que a Ferrari não deu um bom carro. Deu sim. #fato #f1nosportv',Neutro
'Bom dia já na estrada! A caminho de mais visitas! Vamos que vamos, o trabalho não pode parar! #25025 #meuestadual #pradefenderabahia #trabalho #comprimisso #LUCIANORIBEIRO https://t.co/qZhxqbPQ3k',Neutro
'Cheguei de uma noite intensa de trabalho #trabalho #SabadoDetremuraSDV',Neutro
'Vamos que hoje o dia está começando cedo! #trabalho #bomdia',Neutro
'Hoje é dia de trabalhar, falar espanhol e ajudar o próximo no @celogos aberto ao público. #escola #anglo #espanhol #educacaoinfantil #bazar #trabalho #solidariedadesempre #ingles #alunos… https://t.co/9AVUCzd5Eu',Neutro
'Sobre sonhos e desafios... Não importa quantas vezes vc caia.. O que realmente importa é sempre se levantar e iniciar novamente... #feliz #trabalho #work #novo #novasexperiencias #happy… https://t.co/ieh4slwZhv',Neutro
'Gatos n respeitam seres humanos #fato',Neutro
'Agradeço primeiro a deus por ter me protigido sempre de todas noite q ja tive e q ele estavaja sempre ao meu lado para sempre ! Ja é hoja do banho para q eu completo a ultima presença da semana daqui a poco a caminho do #trabalho....',Neutro
'@lepinheiro_6 Como que chama? Vc não para aqui! 😒 #Fato',Neutro
'Muitas pessoas perdem as pequenas alegrias enquanto aguardam a grande felicidade. #fato',Neutro
'Hoje estive na toca levando meus sobrinhos para conhecer e digo: que simpatia o @lucas_romero29 cara simples e diferenciado! Como falei com ele, está pedindo passagem e merece uma oportunidade no time titular! #Fato https://t.co/tjR6jrD2sS',Neutro
'📢PARA TUDO!!! 👇 Veja agora as Novidades da Netflix em SETEMBRO!!😱 https://t.co/E1R9mg52IQ https://t.co/E1R9mg52IQ #NETFLIX #NETFLIXBRASIL #SERIE #FILME #DebateRedeTV #REDETV #DEBATE #NOVIDADES #LANÇAMENTOS #ESTREIAS #SETEMBRO #CINEMA #MOVIE #TV #NOTICIA #YOUTUBE #VIDEO',Neutro
'📢 Veja agora as Novidades da Netflix em SETEMBRO!!😱 👉👉https://t.co/E1R9mg52IQ https://t.co/E1R9mg52IQ #NETFLIX #NETFLIXBRASIL #SERIE #FILME #DebateRedeTV #REDETV #DEBATE #NOVIDADES #LANÇAMENTOS #ESTREIAS #SETEMBRO #CINEMA #MOVIE #TV #NOTICIA #YOUTUBE #VIDEO',Neutro
'📢PARA TUDO!!! 👇 Veja agora as Novidades da Netflix em SETEMBRO!!😱 👉👉 #NETFLIX #NETFLIXBRASIL #SERIE #FILME #DebateRedeTV #REDETV #DEBATE #NOVIDADES #LANÇAMENTOS #ESTREIAS #SETEMBRO #CINEMA #MOVIE #TV #NOTICIA #YOUTUBE #VIDEO https://t.co/N1SzSiIcWD',Neutro
'📢PARA TUDO!!! 👇 Veja agora as Novidades da Netflix em SETEMBRO!!😱 👉https://t.co/E1R9mg52IQ https://t.co/E1R9mg52IQ #NETFLIX #NETFLIXBRASIL #SERIE #FILME #DebateRedeTV #REDETV #DEBATE #NOVIDADES #LANÇAMENTOS #ESTREIAS #SETEMBRO #CINEMA #MOVIE #TV #NOTICIA #YOUTUBE #VIDEO',Neutro
'Concordam !? Qual tipo de unha é a sua?? #Curiosidade #Unha #Paixão ♥♥♥♥ FONTE: https://t.co/ShqN78s436',Neutro
'📢PARA TUDO!!! 👇 Veja agora as Novidades da Netflix em SETEMBRO!!😱 👉👉https://t.co/E1R9mg52IQ https://t.co/E1R9mg52IQ #NETFLIX #NETFLIXBRASIL #SERIE #FILME #DebateRedeTV #REDETV #DEBATE #NOVIDADES #LANÇAMENTOS #ESTREIAS #SETEMBRO #CINEMA #MOVIE #TV #NOTICIA #YOUTUBE #VIDEO https://t.co/XV5wkhiOfA',Neutro
'📢PARA TUDO!!! 👇 Veja agora as Novidades da Netflix em SETEMBRO!!😱 👉👉https://t.co/E1R9mg52IQ https://t.co/E1R9mg52IQ #NETFLIX #NETFLIXBRASIL #SERIE #FILME #DebateRedeTV #REDETV #DEBATE #NOVIDADES #LANÇAMENTOS #ESTREIAS #SETEMBRO #CINEMA #MOVIE #TV #NOTICIA #YOUTUBE #VIDEO https://t.co/hN71dnqW6l',Neutro
'📢PARA TUDO!!! 👇 Veja agora as Novidades da Netflix em SETEMBRO!!😱 👉👉https://t.co/E1R9mg52IQ https://t.co/E1R9mg52IQ #NETFLIX #NETFLIXBRASIL #SERIE #FILME #DebateRedeTV #REDETV #DEBATE #NOVIDADES #LANÇAMENTOS #ESTREIAS #SETEMBRO #CINEMA #MOVIE #TV #NOTICIA #YOUTUBE #VIDEO',Neutro
'Ciclista morre ao ser atropelado na BR 324 em Capim Grosso na noite desta sexta https://t.co/l3Vw2gVJgz #Noticia',Neutro
'@o_antagonista @PraMariza CORRETISSIMOOOOO, SÓ FALA QUE ELE ESTÁ ERRADO QUEM NÃO TEM TERRA INVADIDA. #FATO',Neutro
'Primeiro trabalho da Faculdade pronto *-* acho que ficou legalzinha minha luminária. #luminaria #abajour #designdeinteriores #trabalho #teoriadascores https://t.co/IJLKBbpDEa',Neutro
'Primeiro trabalho da Faculdade pronto *-* acho que ficou legalzinha minha luminária. #luminaria #abajour #designdeinteriores #trabalho #teoriadascores https://t.co/Cy4dqU5KUZ',Neutro
'É só no meu tt que tem vídeo pornô ou o de vcs tbm ?? #curiosidade kkkkkkk',Neutro
' Eu sempre fui #encantada pelo #trabalho que via as #catequistas fazendo, desde que entrei na #catequese anos atrás. E ao terminar essa #etapa, eu queria mais, porém como uma das catequistas sempre fala:  Não se #pisa o mesmo  rio #duas #vezes .  Brenda Balbuena #diadocatequista https://t.co/4Vf5huIryl',Neutro
'A Melhor notícia da noite é poder trabalhar pra @vairoleplayers !! A Boa Notícia é que eu ainda sei fazer um #chimarrão decente, a Má é que a #noite vai ser #longa! Kkkkkkkk #Trabalho… https://t.co/xA71rd8V8v',Neutro
'4 carreirinha por dia nao faz mal pra ninguem #fato https://t.co/iLs3VePanv',Neutro
'E quando a gente compra mais livros que a velocidade da leitura. #Fato A lista cresce, a fila anda e vai ser uma vida assim...sempre com livro pra por em dia.😂',Neutro
'@carlosalomao @brunoperiz @Jog_mene699 @LulaOficial @paulazanelli Qts verdades existem? Só conheço 1 e se relaciona a fatos. Seu candidato é bandido. #Fato Adeus',Neutro
'Nova frente fria em Rondônia neste final de semana, segundo o Sipam https://t.co/m8xpEmBMKs #notícia #notícias #news',Neutro
'sagitário só presta pra amizade #fato',Neutro
'Comunidade Mega Drive em destaque nas sugestões de #noticia do #android. De pouco em pouco vamos chegando lá. #retrogaming #sega #news https://t.co/ocXQVlmM6P',Neutro
'Com a CEF voltando a financiar imóveis usado a juros competitivos, a tendência é de aquecimento nas vendas para o último trimestre do ano! #Foco #Trabalho #AvaliaçãoDeMercado #CorretorDeImóveis #MercadoImobiliário #BoraVender #TeamJsobrinho #VejaHoje',Neutro
'Autenticação e reconhecimento de firma não podem mais ser exigidos. #direito #trabalho #advogado #advocacia #caxiasdosul #floresdacunha #documento #autenticação https://t.co/IjHyhaYYVw',Neutro
'ADVINHA QUEM ESTÁ VOLTANDO ??!## #FATO OU #FAKE ??!! https://t.co/ti85pY7nnR',Neutro
'Quem vive de orgulho morre de saudade. #fato',Neutro
'Ricci Rh - Assessoria de Carreira - Assista o depoimento do nosso cliente #Ricci #Depoimento #Carreira #Trabalho #Emprego Confira o vídeo completo: https://t.co/jvSUUauUS0 https://t.co/sLXWcUAROt',Neutro
'Graças a Deus mais uma semana cumprida! #Blessed #deusnocomando #Trabalho #professorcomamor #umdiadecadavez https://t.co/sM8BPJSAPQ',Neutro
'Passadeira Vermelha #28: Grupo moçambicano GranMah fala com a VOA, Beckham ganha prémio Presidente UEFA https://t.co/a9VgTAdCEg #notícia https://t.co/Fp0rB0wMcK',Neutro
'Graças a Deus mais uma semana cumprida! #Blessed #deusnocomando #Trabalho #professorcomamor #umdiadecadavez em Caic Iguatu https://t.co/paaRFYIPiC',Neutro
'Vamos mudar! #dryussif4530 #vamosmudar #mudançajá #brasilmelhor #saúde #saudejá #educacao360 #educação #médico #medico #doctor #renovação #novidade #bemestar #escola #conhecimento #politica #novo https://t.co/LjkmtOQ03X',Neutro
' FII de até R$ 210 milhões da Direcional já tem investidores definidos  https://t.co/BW3V9wjXR9 #trabalho #feedly',Neutro
'#Bora #Casa Obrigado senhor por mais uma semana de #Trabalho 💼⚽ — em Terminal Rodoviário do Rio de Janeiro https://t.co/kmGnA7IjHz',Neutro
'Apresentando nossas linhas de trabalho para a grande amiga Lúcia e seus amigos. Agradeço pelo apoio e pela receptividade. 2️⃣5️⃣7️⃣7️⃣7️⃣ Há razões para acreditar! #naestrada #trabalho #scmaisforte #vamosjuntos — in Apiúna https://t.co/Lhj0ywnzio',Neutro
'#Candente Líder de PCD Carlos Alaimo DENUNCIA: Tenemos que rescatar al Estado Zulia - https://t.co/pHofjqSjUl #Noticia #Venezuela https://t.co/6OD4GZ5ptt',Neutro
'#facilidiomas #español #spanish #oportunidade #professorparticular #blumenau #brasil em Blumenau, Santa Catarina, Brazil https://t.co/HHbXZOcn3V',Neutro
'Hoje com a prefeita, equipe e comunidade na linha 12. No meio da Amazônia, na conclusão da recuperação da ponte. #gratidao #trabalho #cacoal',Neutro
'@lucas_salgado Geração MiMiMi #Fato',Neutro
'desrespeito, falta de educação, autoritarismo... = incompetência?!?! #fato',Neutro
'#NOVIDADE Todo charme e delicadeza LC em bolsa de couro azul céu com forro interno rosê. Delicada como um desejo. #bolsa #fashionbag #azul #couro #bolsadeluxo #lennyecia #lc',Neutro
'INSCRIÇÕES ESGOTADAS !!! Agradeço a confiança em meu trabalho. Obrigada e um beijo de boa noite para todos. #trabalho em São Paulo, Brazil https://t.co/tSfEMx5wO2',Neutro
'É fake,, Só o Lulla mesmo que é #Fato.. https://t.co/ShcLX6ZKUG',Neutro
'Ao lado da apresentadora da Rede TV! claudiabarthel . . #tv #redetv #programa #redetvnews #fun #smile #hapoy #apresentadora #igers #work #trabalho #friends #amiga https://t.co/A4WFDHm5Iq',Neutro
'MAURÃO DE CARVALHO INAUGURA COMITÊS DE CAMPANHA NO CONE SUL E AFIRMA QUE TERÁ GOVERNO MUNICIPALISTA https://t.co/2nW0oUnpgJ #notícia #notícias #news',Neutro
'Priorizar a satisfação pessoal do que um alto salário, é bem válido. Afinal, o rendimento com certeza não é tão completo assim quando trabalhamos em algum local onde não nos sentimos bem ou não fazemos o que amamos. #Trabalho https://t.co/RGqjenP6kO',Neutro
'Triste compartilhar isso. Mais, é a realidade! #fato ☹️👍 https://t.co/INPOZm0sWU',Neutro
'Chegueiii #trabalho ❤ obrigado Deus por tudo, pela vida e pela minha família 👪🙌 amém',Neutro
' ‘Rei do ônibus’ revela R$ 6 milhões por mês a Picciani e outros deputados do Rio  https://t.co/KkbmBLqWpr #trabalho #feedly',Neutro
'Espero vocês para uma caminhada no bairro Rio Verde, ao lado da nossa candidata à deputada Estadual Alessandra Vieira e do nosso candidato a deputado federal Fernando Filho. #trabalho #presença #coração #AlessandraVieira45555 https://t.co/i493Qi4jXF',Neutro
'sextouuu !!!! #cansaço #direito #trabalho #busão https://t.co/lrNZE38g5x',Neutro
'Vamos nos encontrar amanhã? Nosso encontro será uma caminhada no bairro Rio Verde. O prefeito Edson Vieira e o nosso candidato a deputado federal Fernando Filho estarão com a gente. #trabalho #presença #coração #AlessandraVieira45555 https://t.co/rt46ZTUDyY',Neutro
'Boa noite, Marta sepultou Lázaro e Jesus ressuscitou ele dentro do túmulo e disse abra o túmulo e Lazaro saiu pra fora,#FATO',Neutro
'#Fato Boa noite a todos nós que Deus nos dê um fim de semana abençoado assim seja amém 🙏! em São José do Rio Preto https://t.co/kb4QhAmf1v',Neutro
'Internet caiu... 😠😡🤬 #Tenso #internet #Online #tristeza #queda #caiu #rede #fimdomundo #toptags #passanada #insonia #vidaquesegue #semsono #éavida #Memes #zueirasemfim #pegaleve #realidade #Momentos #sentimentos #fato #socorro #sensações #zueira #humor #riri #acordado https://t.co/obxEv31fXC',Neutro
'É apilogia ao crime o eleitor de Lula é criminoso! #fato https://t.co/CEC8ekdc9t',Neutro
'Sessão de #Coaching em Grupo, #planejamento com #canvas. Executivos que passaram pelo processo melhoraram 90% em produtividade, 80% se mostraram mais abertos para #mudanças organizacionais e 70% deles conseguiram melhorar o ambiente e #relacionamentos no #trabalho. Fonte Folha SP https://t.co/8xjBpeBnnb',Neutro
'O problema é que eu me estresso muito fácil com coisas que eu devia nem ligar. 🌀🌎#fato',Neutro
'@samiraclose #fato a Sra lacra sempre mulher. Babadeira. Mas mata a Natasha e revive a Ágatha kkkkkk',Neutro
'#Serto, Só Sei q SSSextou!!! 🍺🍺🍺 . #Sextou! 🍺😎🤩 . #InGroup #BomHumor #Comunicação #Trabalho #WorkHard #Design #Visual #Publicidade #Propaganda #Congonhas #like4like #follow4follow #Creative #Art #MarketingDigital #SocialMedia https://t.co/GMeW5cfoDr',Neutro
'@Teleco1910 Não. O América MG hoje é melhor que nós. #fato',Neutro
'#Vaga para Atendente detalhes e envio de cv em: https://t.co/ilWWEGECWl #oportunidade #emprego',Neutro
'@avengeiras Só não tenho uma coleção de funkos porque tenho pena de gastar 80 reais neles. #fato',Neutro
'resultado DISK-BICHO SP/RJ, às 18:30, hoje deu Vaca na cabeça, boa sorte a todos os nossos apostadores! #sorte #carnaval #luxo #bichos #jogodobicho #bingo #poker #cassino #LasVegas #whatsapp #loteria #horoscopo #numerologia #trabalho #apostas #gato #cachorro #bolão https://t.co/WLNElHUCd3',Neutro
'Nísia Floresta 📍 - Amigos, lideranças e correligionários fizeram uma reunião para a nossa campanha! 4️⃣5️⃣6️⃣7️⃣8️⃣📣 #ezequielrn #eleicoes #deputadoestadual #meudeputado #rn #saude #seguranca #educacao #trabalho #oportunidade #45678 #nisiafloresta https://t.co/pHGML53UOF',Neutro
'Conheça 9 cursos para quem gosta de #animais | https://t.co/G3qXO1gHPU (via @RobertoTom3) #oportunidade #trabalho',Neutro
'Mais um final de tarde e início da noite em aula de atualização em Prática Jurídica Forense com ênfase em direito Direito do Trabalho. Tudo para melhor atender os clientes da @AdvocaciaLmmt. #trabalho #aula #advogado #advocacia #caxiasdosul #floresdacunha',Neutro
'CONFERE AI O VIDEO Super Oportunidade para você Concluir os Estudos!!! #estudosintensos #concluir #oportunidade https://t.co/MHac3FQIyW',Neutro
'Mais um dia normal de trabalho. Ou não. Foto de uns meses atrás. 😂😷 #job #trampo #trabalho #pelego #peão em Sorocaba, Brazil https://t.co/DJ6bww46lL',Neutro
'CONFERE AI O VIDEO Super Oportunidade para você Concluir os Estudos!!! #estudosintensos #concluir #oportunidade em Porto Alegre, Rio Grande do Sul https://t.co/RyjAykt2fF',Neutro
'Auxiliar de Limpeza - Jundiaí, SP https://t.co/G1W9EDfpyE #emprego #oportunidade #vaga',Neutro
'Ajudante de Motorista - Jundiaí, SP https://t.co/n0CIPvGqHh #emprego #oportunidade #vaga',Neutro
'Auxiliar Administrativo - Jundiaí, SP https://t.co/2L0gs79ch4 #emprego #oportunidade #vaga',Neutro
'Motorista D - Jundiaí, SP https://t.co/r75JUHxcbQ #emprego #oportunidade #vaga',Neutro
'Conferente - Jundiaí, SP https://t.co/jmu3QSDe3O #emprego #oportunidade #vaga',Neutro
'Assistente de departamento pessoal - Joinville, SC https://t.co/sywM5XekO8 #emprego #oportunidade #vaga',Neutro
'#Vaga para Costureiro(a) Pilotista detalhes e envio de cv em: https://t.co/hYCByiZgmo #oportunidade #emprego',Neutro
'#Vaga para Costureiro(a) detalhes e envio de cv em: https://t.co/lqta4iKDxL #oportunidade #emprego',Neutro
'#Vaga para Auxiliar de Produção Portador de Necessidades Especiais detalhes e envio de cv em: https://t.co/mCfj2UjrmL #oportunidade #emprego',Neutro
'Assistente Comercial 1 - Fortaleza, CE https://t.co/mK5YAEpXav #emprego #oportunidade #vaga',Neutro
'Estagiário de Marketing Digital - Belo Horizonte, MG https://t.co/tPAbYsaheo #emprego #oportunidade #vaga',Neutro
'Estagiário de Social Media - Belo Horizonte, MG https://t.co/FhrD2qQeqS #emprego #oportunidade #vaga',Neutro
'Especialista em Inbound Marketing - Belo Horizonte, MG https://t.co/zdoO4RxnBN #emprego #oportunidade #vaga',Neutro
'Acabamentista - São Paulo, SP https://t.co/Nxb8iHW9SS #emprego #oportunidade #vaga',Neutro
